x,s1,s2,s3,s4,s5
0.8814552557685265,-0.9999953513702076,-0.7629258414173729,-0.7476128969502374,-0.015312944467135492,-0.0013519613741480119
0.8815773409840069,-0.9999952597721329,-0.7631699287083097,-0.7483984101903607,-0.014771518517949,-0.0010328804787666974
0.8816994261994873,-0.9999951680296918,-0.7634140157817161,-0.7491941949746971,-0.014219820807019001,-0.0007134040776783086
0.8818215114149677,-0.9999950761424958,-0.7636581026373098,-0.7499999284508078,-0.013658174186502059,-0.0003937178245660984
0.8819435966304481,-0.9999949841102835,-0.7639021892747787,-0.7508152809648623,-0.013086908309916434,-7.400737617159099e-5
0.8820656818459285,-0.999994891932685,-0.7641462756937862,-0.7516399162518304,-0.012506359441955883,0.0002455417153730754
0.8821877670614089,-0.9999947996094166,-0.7643903618940093,-0.7524734916301107,-0.011916870263898649,0.0005647441100834781
0.8823098522768893,-0.9999947071401392,-0.7646344478751221,-0.7533156582004903,-0.011318789674631846,0.0008834147874696734
0.8824319374923697,-0.9999946145245588,-0.7648785336368148,-0.7541660610493088,-0.010712472587505961,0.0012013691536293084
0.8825540227078501,-0.9999945217624776,-0.7651226191788859,-0.7550243394557387,-0.010098279723147252,0.001518423148025178
0.8826761079233305,-0.9999944288531257,-0.7653667045005744,-0.7558901271030192,-0.009476577397555253,0.0018343933498855551
0.8827981931388109,-0.9999943357966434,-0.7656107896019987,-0.7567630522935714,-0.00884773730842725,0.002149097084165865
0.8829202783542913,-0.999994242592532,-0.7658548744826642,-0.7576427381678253,-0.008212136314838858,0.002462352527010583
0.8830423635697717,-0.9999941492404607,-0.7660989591422708,-0.758528802926671,-0.007570156215599755,0.002773978810654555
0.8831644487852521,-0.9999940557401099,-0.7663430435804455,-0.759420860057364,-0.006922183523081493,0.003083796127703301
0.8832865340007325,-0.9999939620911649,-0.7665871277968921,-0.7603185185628044,-0.006268609234087674,0.003391625834732271
0.8834086192162129,-0.9999938682932455,-0.7668312117912358,-0.7612213831939922,-0.005609828597243571,0.003697290555145444
0.8835307044316933,-0.9999937743460633,-0.7670752955631756,-0.7621290546855898,-0.0049462408775857725,0.004000614281234128
0.8836527896471738,-0.9999936802492405,-0.7673193791123434,-0.7630411299943889,-0.004278249117954491,0.0043014224753773365
0.8837748748626542,-0.9999935860024736,-0.7675634624384235,-0.7639572025406072,-0.0036062598978163773,0.004599542170325614
0.8838969600781346,-0.9999934916054131,-0.7678075455410551,-0.764876862451806,-0.002930683089249153,0.004894802068510816
0.884019045293615,-0.9999933970577116,-0.7680516284199014,-0.7657996968093417,-0.0022519316105596987,0.005187032640324861
0.8841411305090954,-0.9999933023590142,-0.7682957110746307,-0.7667252898971568,-0.0015704211774738575,0.005476066221311191
0.8842632157245758,-0.9999932075090168,-0.7685397935048962,-0.7676532234528146,-0.0008865700520815922,0.005761737108213283
0.8843853009400562,-0.9999931125073294,-0.7687838757103297,-0.7685830769205706,-0.0002007987897590935,0.006043881653825282
0.8845073861555366,-0.999993017353622,-0.7690279576905992,-0.7695144277063815,0.000486470015782281,0.006322338360590554
0.884629471371017,-0.9999929220475694,-0.7692720394453744,-0.7704468514346524,0.0011748119892780462,0.006596947972894688
0.8847515565864974,-0.9999928265887649,-0.7695161209742647,-0.7713799222066239,0.0018638012323591857,0.0068675535680003015
0.8848736418019778,-0.9999927309768928,-0.7697602022769289,-0.7723132128601865,0.002553010583257631,0.007134000645571816
0.8849957270174582,-0.9999926352116614,-0.7700042833530493,-0.7732462952309976,0.0032420118779483698,0.007396137215739188
0.8851178122329386,-0.9999925392925498,-0.770248364202239,-0.7741787404147427,0.0039303762125036945,0.007653813885650517
0.885239897448419,-0.9999924432193577,-0.7704924448241403,-0.7751101190303813,0.00461767420624104,0.007906883944464295
0.8853619826638994,-0.9999923469915486,-0.7707365252183905,-0.7760400014842038,0.0053034762658132895,0.008155203446733051
0.8854840678793798,-0.9999922506090911,-0.7709806053846792,-0.7769679582345594,0.005987352849880279,0.008398631294131067
0.8856061530948602,-0.9999921540713221,-0.7712246853225977,-0.7778935600570729,0.006668874734475194,0.008637029315479857
0.8857282383103406,-0.9999920573779406,-0.7714687650317703,-0.7788163783102242,0.007347613278453902,0.008870262345026109
0.885850323525821,-0.9999919605286173,-0.7717128445118525,-0.7797359852010761,0.008023140689223607,0.009098198298927815
0.8859724087413015,-0.9999918635230229,-0.7719569237625511,-0.7806519540510443,0.008695030288493166,0.009320708249905512
0.8860944939567819,-0.9999917663607437,-0.7722010027834243,-0.7815638595614901,0.009362856778065809,0.009537666500015897
0.8862165791722623,-0.9999916690411566,-0.7724450815738665,-0.7824712780790403,0.010026196505173779,0.009748950651508383
0.8863386643877427,-0.9999915715645963,-0.7726891601341995,-0.783373787860398,0.010684627726198492,0.009954441675722672
0.8864607496032231,-0.9999914739299751,-0.7729332384633363,-0.784270969336536,0.01133773087319967,0.010154023979990188
0.8865828348187035,-0.9999913761372078,-0.7731773165612258,-0.7851624053760833,0.011985088814857492,0.010347585472501267
0.8867049200341839,-0.9999912781859079,-0.773421394427476,-0.7860476815477593,0.012626287120283242,0.01053501762510185
0.8868270052496643,-0.9999911800756364,-0.7736654720616389,-0.7869263863816622,0.013260914320023298,0.010716215533984642
0.8869490904651447,-0.9999910818060571,-0.7739095494633872,-0.7877981116292941,0.013888562165906948,0.010891077978240843
0.8870711756806251,-0.9999909833768291,-0.774153626632366,-0.7886624525221156,0.014508825889749666,0.011059507476239893
0.8871932608961055,-0.9999908847874666,-0.7743977035681519,-0.7895190080285036,0.015121304460351759,0.011221410339805908
0.8873153461115859,-0.9999907860376888,-0.7746417802703581,-0.7903673811089358,0.015725600838577658,0.011376696726160797
0.8874374313270663,-0.9999906871270162,-0.7748858567386355,-0.7912071789692307,0.016321322230595126,0.011525280687605374
0.8875595165425467,-0.99999058805514,-0.7751299329725962,-0.7920380133117272,0.016908080339130938,0.011667080218911082
0.8876816017580271,-0.9999904888215956,-0.7753740089718201,-0.7928595005841772,0.01748549161235713,0.01180201730239629
0.8878036869735075,-0.9999903894260481,-0.7756180847359415,-0.7936712622262698,0.01805317749032831,0.01193001795066252
0.8879257721889879,-0.9999902898680282,-0.7758621602645733,-0.7944729249135652,0.018610764648991918,0.012051012246967287
0.8880478574044683,-0.9999901901472303,-0.7761062355573191,-0.795264120798743,0.019157885241423922,0.012164934383211649
0.8881699426199487,-0.9999900902632153,-0.7763503106138047,-0.7960444877499493,0.01969417713614463,0.012271722695521925
0.8882920278354292,-0.9999899902155547,-0.776594385433594,-0.7968136695861543,0.020219284152560246,0.012371319697406513
0.8884141130509096,-0.9999898900039201,-0.7768384600163604,-0.7975713163093124,0.020732856292952073,0.012463672110470052
0.88853619826639,-0.9999897896278023,-0.7770825343615967,-0.798317084333234,0.021234549971637318,0.012548730892668713
0.8886582834818704,-0.9999896890868748,-0.7773266084689961,-0.7990506367089552,0.021724028239959003,0.01262645126409176
0.8887803686973508,-0.9999895883806866,-0.777570682338117,-0.7997716433465313,0.02220096100841429,0.012696792730255988
0.8889024539128312,-0.9999894875088544,-0.7778147559685716,-0.8004797812330464,0.02266502526447478,0.012759719102901097
0.8890245391283116,-0.9999893864709911,-0.7780588293599703,-0.801174734646761,0.02311590528679075,0.012815198518275523
0.889146624343792,-0.9999892852665868,-0.7783029025118513,-0.8018561953671848,0.023553292855333474,0.012863203452903682
0.8892687095592724,-0.9999891838953348,-0.7785469754238861,-0.8025238628810204,0.023976887457134333,0.012903710736827086
0.8893907947747528,-0.9999890823567614,-0.7787910480955936,-0.8031774445837656,0.02438639648817198,0.012936701564313225
0.8895128799902332,-0.9999889806504529,-0.7790351205265973,-0.8038166559769087,0.024781535450311365,0.012962161502027579
